"","source.type","source.id","source.description","DTXSID","CASRN","PREFERRED_NAME","variable","form","mean","cv","values","gender","min.age","max.age"
"6749","Product","P.PC.210.000","body wipes ","DTXSID9020663","56-81-5","Glycerol","f.chemical","empirical",0,0,"0.075, 0.075","B","0","99"
"6750","Product","P.PC.210.000","body wipes ","DTXSID9020663","56-81-5","Glycerol","chem.prev","point",1,0,"0.075, 0.075","B","0","99"
"6751","Product","P.PC.210.000","body wipes ","DTXSID9020584","64-17-5","Ethanol","f.chemical","empirical",0,0,"0.105","B","0","99"
"6752","Product","P.PC.210.000","body wipes ","DTXSID9020584","64-17-5","Ethanol","chem.prev","point",1,0,"0.105","B","0","99"
"6753","Product","P.PC.220.000","bubble bath ","DTXSID8021355","10191-41-0","alpha-Tocopherol","f.chemical","empirical",0,0,"0.005","B","0","99"
"6754","Product","P.PC.220.000","bubble bath ","DTXSID8021355","10191-41-0","alpha-Tocopherol","chem.prev","point",1,0,"0.005","B","0","99"
"6755","Product","P.PC.220.000","bubble bath ","DTXSID3026726","106-22-9","Citronellol","f.chemical","empirical",0,0,"0.005","B","0","99"
"6756","Product","P.PC.220.000","bubble bath ","DTXSID3026726","106-22-9","Citronellol","chem.prev","point",1,0,"0.005","B","0","99"
"6757","Product","P.PC.220.000","bubble bath ","DTXSID5021885","107-41-5","2-Methyl-2,4-pentanediol","f.chemical","empirical",0,0,"5e-04","B","0","99"
"6758","Product","P.PC.220.000","bubble bath ","DTXSID5021885","107-41-5","2-Methyl-2,4-pentanediol","chem.prev","point",1,0,"5e-04","B","0","99"
"6759","Product","P.PC.220.000","bubble bath ","DTXSID3021277","110-44-1","2E,4E-Hexadienoic acid","f.chemical","empirical",0,0,"5e-04","B","0","99"
"6760","Product","P.PC.220.000","bubble bath ","DTXSID3021277","110-44-1","2E,4E-Hexadienoic acid","chem.prev","point",1,0,"5e-04","B","0","99"
"6761","Product","P.PC.220.000","bubble bath ","DTXSID5026881","111-60-4","2-Hydroxyethyl octadecanoate","f.chemical","empirical",0,0,"0.03","B","0","99"
"6762","Product","P.PC.220.000","bubble bath ","DTXSID5026881","111-60-4","2-Hydroxyethyl octadecanoate","chem.prev","point",1,0,"0.03","B","0","99"
"6763","Product","P.PC.220.000","bubble bath ","DTXSID9036646","1117-86-8","1,2-Octanediol","f.chemical","empirical",0,0,"0.0055, 0.0055, 0.05","B","0","99"
"6764","Product","P.PC.220.000","bubble bath ","DTXSID9036646","1117-86-8","1,2-Octanediol","chem.prev","point",1,0,"0.0055, 0.0055, 0.05","B","0","99"
"6765","Product","P.PC.220.000","bubble bath ","DTXSID5025491","120-40-1","N,N-Bis(2-hydroxyethyl)dodecanamide","f.chemical","empirical",0,0,"0.03","B","0","99"
"6766","Product","P.PC.220.000","bubble bath ","DTXSID5025491","120-40-1","N,N-Bis(2-hydroxyethyl)dodecanamide","chem.prev","point",1,0,"0.03","B","0","99"
"6767","Product","P.PC.220.000","bubble bath ","DTXSID9022528","120-47-8","Ethylparaben","f.chemical","empirical",0,0,"0.00012, 0.00012","B","0","99"
"6768","Product","P.PC.220.000","bubble bath ","DTXSID9022528","120-47-8","Ethylparaben","chem.prev","point",1,0,"0.00012, 0.00012","B","0","99"
"6769","Product","P.PC.220.000","bubble bath ","DTXSID9021976","122-99-6","2-Phenoxyethanol","f.chemical","empirical",0,0,"0.0055, 0.0055, 0.005, 0.0028, 0.0028, 0.05","B","0","99"
"6770","Product","P.PC.220.000","bubble bath ","DTXSID9021976","122-99-6","2-Phenoxyethanol","chem.prev","point",1,0,"0.0055, 0.0055, 0.005, 0.0028, 0.0028, 0.05","B","0","99"
"6771","Product","P.PC.220.000","bubble bath ","DTXSID4027028","124-38-9","Carbon dioxide","f.chemical","empirical",0,0,"0.03","B","0","99"
"6772","Product","P.PC.220.000","bubble bath ","DTXSID4027028","124-38-9","Carbon dioxide","chem.prev","point",1,0,"0.03","B","0","99"
"6773","Product","P.PC.220.000","bubble bath ","DTXSID2020216","128-37-0","Butylated hydroxytoluene","f.chemical","empirical",0,0,"0.0055, 0.0055","B","0","99"
"6774","Product","P.PC.220.000","bubble bath ","DTXSID2020216","128-37-0","Butylated hydroxytoluene","chem.prev","point",1,0,"0.0055, 0.0055","B","0","99"
"6775","Product","P.PC.220.000","bubble bath ","DTXSID3052852","13150-00-0","Sodium lauryltrioxyethylene sulfate","f.chemical","empirical",0,0,"0.075, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05","B","0","99"
"6776","Product","P.PC.220.000","bubble bath ","DTXSID3052852","13150-00-0","Sodium lauryltrioxyethylene sulfate","chem.prev","point",1,0,"0.075, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05","B","0","99"
"6777","Product","P.PC.220.000","bubble bath ","DTXSID2029612","138-86-3","Limonene","f.chemical","empirical",0,0,"0.5005","B","0","99"
"6778","Product","P.PC.220.000","bubble bath ","DTXSID2029612","138-86-3","Limonene","chem.prev","point",1,0,"0.5005","B","0","99"
"6779","Product","P.PC.220.000","bubble bath ","DTXSID9027073","139-33-3","Ethylenediaminetetraacetic acid, disodium salt","f.chemical","empirical",0,0,"0.001, 0.001, 0.001, 5e-04, 0.001, 0.001, 0.001, 0.001","B","0","99"
"6780","Product","P.PC.220.000","bubble bath ","DTXSID9027073","139-33-3","Ethylenediaminetetraacetic acid, disodium salt","chem.prev","point",1,0,"0.001, 0.001, 0.001, 5e-04, 0.001, 0.001, 0.001, 0.001","B","0","99"
"6781","Product","P.PC.220.000","bubble bath ","DTXSID6022000","141-43-5","Ethanolamine","f.chemical","empirical",0,0,"0.0055","B","0","99"
"6782","Product","P.PC.220.000","bubble bath ","DTXSID6022000","141-43-5","Ethanolamine","chem.prev","point",1,0,"0.0055","B","0","99"
"6783","Product","P.PC.220.000","bubble bath ","DTXSID40893251","14350-97-1","Disodium lauroamphodiacetate","f.chemical","empirical",0,0,"0.05","B","0","99"
"6784","Product","P.PC.220.000","bubble bath ","DTXSID40893251","14350-97-1","Disodium lauroamphodiacetate","chem.prev","point",1,0,"0.05","B","0","99"
"6785","Product","P.PC.220.000","bubble bath ","DTXSID7020556","150-38-9","Trisodium ethylenediaminetetraacetate","f.chemical","empirical",0,0,"0.0055","B","0","99"
"6786","Product","P.PC.220.000","bubble bath ","DTXSID7020556","150-38-9","Trisodium ethylenediaminetetraacetate","chem.prev","point",1,0,"0.0055","B","0","99"
"6787","Product","P.PC.220.000","bubble bath ","DTXSID1026031","151-21-3","Sodium dodecyl sulfate","f.chemical","empirical",0,0,"0.075, 0.075, 0.03, 0.075, 0.08, 0.075, 0.025, 0.015","B","0","99"
"6788","Product","P.PC.220.000","bubble bath ","DTXSID1026031","151-21-3","Sodium dodecyl sulfate","chem.prev","point",1,0,"0.075, 0.075, 0.03, 0.075, 0.08, 0.075, 0.025, 0.015","B","0","99"
"6789","Product","P.PC.220.000","bubble bath ","DTXSID1021455","1934-21-0","C.I. Acid Yellow 23","f.chemical","empirical",0,0,"2e-05, 5e-04, 0.05, 2e-05, 1e-04, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05","B","0","99"
"6790","Product","P.PC.220.000","bubble bath ","DTXSID1021455","1934-21-0","C.I. Acid Yellow 23","chem.prev","point",1,0,"2e-05, 5e-04, 0.05, 2e-05, 1e-04, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05","B","0","99"
"6791","Product","P.PC.220.000","bubble bath ","DTXSID2027462","2235-54-3","Ammonium dodecyl sulfate","f.chemical","empirical",0,0,"0.1","B","0","99"
"6792","Product","P.PC.220.000","bubble bath ","DTXSID2027462","2235-54-3","Ammonium dodecyl sulfate","chem.prev","point",1,0,"0.1","B","0","99"
"6793","Product","P.PC.220.000","bubble bath ","DTXSID7027835","24634-61-5","Potassium (E,E)-hexa-2,4-dienoate","f.chemical","empirical",0,0,"0.0055, 0.005","B","0","99"
"6794","Product","P.PC.220.000","bubble bath ","DTXSID7027835","24634-61-5","Potassium (E,E)-hexa-2,4-dienoate","chem.prev","point",1,0,"0.0055, 0.005","B","0","99"
"6795","Product","P.PC.220.000","bubble bath ","DTXSID4024436","25956-17-6","Allura Red C.I.16035","f.chemical","empirical",0,0,"2e-05, 1e-04, 0.05, 0.05, 0.05, 0.05, 0.05","B","0","99"
"6796","Product","P.PC.220.000","bubble bath ","DTXSID4024436","25956-17-6","Allura Red C.I.16035","chem.prev","point",1,0,"2e-05, 1e-04, 0.05, 0.05, 0.05, 0.05, 0.05","B","0","99"
"6797","Product","P.PC.220.000","bubble bath ","DTXSID9034286","26172-55-4","5-Chloro-2-methyl-3(2H)-isothiazolone","f.chemical","empirical",0,0,"0.0055, 5e-04, 5e-04, 0.05, 0.05, 5e-04, 0.05, 0.0055, 0.05, 5e-04, 0.05, 8e-04, 0.001, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05","B","0","99"
"6798","Product","P.PC.220.000","bubble bath ","DTXSID9034286","26172-55-4","5-Chloro-2-methyl-3(2H)-isothiazolone","chem.prev","point",1,0,"0.0055, 5e-04, 5e-04, 0.05, 0.05, 5e-04, 0.05, 0.0055, 0.05, 5e-04, 0.05, 8e-04, 0.001, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05","B","0","99"
"6799","Product","P.PC.220.000","bubble bath ","DTXSID2034259","2682-20-4","2-Methyl-3(2H)-isothiazolone","f.chemical","empirical",0,0,"0.0055, 5e-04, 5e-04, 0.05, 0.05, 0.05, 0.0055, 0.05, 0.05, 8e-04, 0.001, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05","B","0","99"
"6800","Product","P.PC.220.000","bubble bath ","DTXSID2034259","2682-20-4","2-Methyl-3(2H)-isothiazolone","chem.prev","point",1,0,"0.0055, 5e-04, 5e-04, 0.05, 0.05, 0.05, 0.0055, 0.05, 0.05, 8e-04, 0.001, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05","B","0","99"
"6801","Product","P.PC.220.000","bubble bath ","DTXSID6021456","2783-94-0","FD&C Yellow 6","f.chemical","empirical",0,0,"0.05, 0.05, 0.05, 0.05","B","0","99"
"6802","Product","P.PC.220.000","bubble bath ","DTXSID6021456","2783-94-0","FD&C Yellow 6","chem.prev","point",1,0,"0.05, 0.05, 0.05, 0.05","B","0","99"
"6803","Product","P.PC.220.000","bubble bath ","DTXSID0027519","3088-31-1","Diethylene glycol monolauryl ether sulfate sodium salt","f.chemical","empirical",0,0,"0.0055, 0.063, 0.063","B","0","99"
"6804","Product","P.PC.220.000","bubble bath ","DTXSID0027519","3088-31-1","Diethylene glycol monolauryl ether sulfate sodium salt","chem.prev","point",1,0,"0.0055, 0.063, 0.063","B","0","99"
"6805","Product","P.PC.220.000","bubble bath ","DTXSID1044562","3567-66-6","D&C Red No. 33","f.chemical","empirical",0,0,"1e-05, 5e-04, 0.05, 0.05, 0.05, 2e-05, 1e-04, 4.65e-06, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05","B","0","99"
"6806","Product","P.PC.220.000","bubble bath ","DTXSID1044562","3567-66-6","D&C Red No. 33","chem.prev","point",1,0,"1e-05, 5e-04, 0.05, 0.05, 0.05, 2e-05, 1e-04, 4.65e-06, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05","B","0","99"
"6807","Product","P.PC.220.000","bubble bath ","DTXSID2020189","3844-45-9","FD&C Blue No. 1","f.chemical","empirical",0,0,"1.4e-06, 5e-04, 0.05, 0.05, 2e-05, 4.65e-06, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05","B","0","99"
"6808","Product","P.PC.220.000","bubble bath ","DTXSID2020189","3844-45-9","FD&C Blue No. 1","chem.prev","point",1,0,"1.4e-06, 5e-04, 0.05, 0.05, 2e-05, 4.65e-06, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05","B","0","99"
"6809","Product","P.PC.220.000","bubble bath ","DTXSID3052858","4191-73-5","Isopropylparaben","f.chemical","empirical",0,0,"0.00012","B","0","99"
"6810","Product","P.PC.220.000","bubble bath ","DTXSID3052858","4191-73-5","Isopropylparaben","chem.prev","point",1,0,"0.00012","B","0","99"
"6811","Product","P.PC.220.000","bubble bath ","DTXSID4020749","4247-02-3","Isobutylparaben","f.chemical","empirical",0,0,"0.00012, 0.00012","B","0","99"
"6812","Product","P.PC.220.000","bubble bath ","DTXSID4020749","4247-02-3","Isobutylparaben","chem.prev","point",1,0,"0.00012, 0.00012","B","0","99"
"6813","Product","P.PC.220.000","bubble bath ","DTXSID6041717","4430-18-6","C.I. Acid Violet 43","f.chemical","empirical",0,0,"0.05","B","0","99"
"6814","Product","P.PC.220.000","bubble bath ","DTXSID6041717","4430-18-6","C.I. Acid Violet 43","chem.prev","point",1,0,"0.05","B","0","99"
"6815","Product","P.PC.220.000","bubble bath ","DTXSID2021234","4548-53-2","FD&C Red 4","f.chemical","empirical",0,0,"0.05, 0.05, 0.05","B","0","99"
"6816","Product","P.PC.220.000","bubble bath ","DTXSID2021234","4548-53-2","FD&C Red 4","chem.prev","point",1,0,"0.05, 0.05, 0.05","B","0","99"
"6817","Product","P.PC.220.000","bubble bath ","DTXSID1029621","497-19-8","Carbonic acid sodium salt (1:2)","f.chemical","empirical",0,0,"0.275, 0.06","B","0","99"
"6818","Product","P.PC.220.000","bubble bath ","DTXSID1029621","497-19-8","Carbonic acid sodium salt (1:2)","chem.prev","point",1,0,"0.275, 0.06","B","0","99"
"6819","Product","P.PC.220.000","bubble bath ","DTXSID3063752","5274-68-0","Tetraethylene glycol monododecyl ether","f.chemical","empirical",0,0,"0.05","B","0","99"
"6820","Product","P.PC.220.000","bubble bath ","DTXSID3063752","5274-68-0","Tetraethylene glycol monododecyl ether","chem.prev","point",1,0,"0.05","B","0","99"
"6821","Product","P.PC.220.000","bubble bath ","DTXSID9020663","56-81-5","Glycerol","f.chemical","empirical",0,0,"0.2, 0.0055, 0.03, 0.03, 0.0055, 0.02, 1e-04, 0.03, 0.03, 0.03, 0.03, 0.03, 0.04, 0.01, 0.01, 0.05, 0.05","B","0","99"
"6822","Product","P.PC.220.000","bubble bath ","DTXSID9020663","56-81-5","Glycerol","chem.prev","point",1,0,"0.2, 0.0055, 0.03, 0.03, 0.0055, 0.02, 1e-04, 0.03, 0.03, 0.03, 0.03, 0.03, 0.04, 0.01, 0.01, 0.05, 0.05","B","0","99"
"6823","Product","P.PC.220.000","bubble bath ","DTXSID8021642","57-11-4","Octadecanoic acid","f.chemical","empirical",0,0,"0.0055","B","0","99"
"6824","Product","P.PC.220.000","bubble bath ","DTXSID8021642","57-11-4","Octadecanoic acid","chem.prev","point",1,0,"0.0055","B","0","99"
"6825","Product","P.PC.220.000","bubble bath ","DTXSID4021426","57-13-6","Urea","f.chemical","empirical",0,0,"0.9789686","B","0","99"
"6826","Product","P.PC.220.000","bubble bath ","DTXSID4021426","57-13-6","Urea","chem.prev","point",1,0,"0.9789686","B","0","99"
"6827","Product","P.PC.220.000","bubble bath ","DTXSID2021288","57-50-1","Sucrose","f.chemical","empirical",0,0,"0.05","B","0","99"
"6828","Product","P.PC.220.000","bubble bath ","DTXSID2021288","57-50-1","Sucrose","chem.prev","point",1,0,"0.05","B","0","99"
"6829","Product","P.PC.220.000","bubble bath ","DTXSID0021206","57-55-6","1,2-Propylene glycol","f.chemical","empirical",0,0,"0.05","B","0","99"
"6830","Product","P.PC.220.000","bubble bath ","DTXSID0021206","57-55-6","1,2-Propylene glycol","chem.prev","point",1,0,"0.05","B","0","99"
"6831","Product","P.PC.220.000","bubble bath ","DTXSID6027260","627-83-8","Octadecanoic acid, 1,2-ethanediyl ester","f.chemical","empirical",0,0,"0.0055, 0.005, 0.02","B","0","99"
"6832","Product","P.PC.220.000","bubble bath ","DTXSID6027260","627-83-8","Octadecanoic acid, 1,2-ethanediyl ester","chem.prev","point",1,0,"0.0055, 0.005, 0.02","B","0","99"
"6833","Product","P.PC.220.000","bubble bath ","DTXSID3026350","64-02-8","Ethylenediaminetetraacetic acid tetrasodium salt","f.chemical","empirical",0,0,"5e-04, 0.05, 0.05, 0.05, 0.05, 0.05, 0.001, 0.001, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05","B","0","99"
"6834","Product","P.PC.220.000","bubble bath ","DTXSID3026350","64-02-8","Ethylenediaminetetraacetic acid tetrasodium salt","chem.prev","point",1,0,"5e-04, 0.05, 0.05, 0.05, 0.05, 0.05, 0.001, 0.001, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05","B","0","99"
"6835","Product","P.PC.220.000","bubble bath ","DTXSID8035217","6440-58-0","1,3-Dimethylol-5,5-dimethylhydantoin","f.chemical","empirical",0,0,"5e-04","B","0","99"
"6836","Product","P.PC.220.000","bubble bath ","DTXSID8035217","6440-58-0","1,3-Dimethylol-5,5-dimethylhydantoin","chem.prev","point",1,0,"5e-04","B","0","99"
"6837","Product","P.PC.220.000","bubble bath ","DTXSID6020143","65-85-0","Benzoic acid","f.chemical","empirical",0,0,"0.005","B","0","99"
"6838","Product","P.PC.220.000","bubble bath ","DTXSID6020143","65-85-0","Benzoic acid","chem.prev","point",1,0,"0.005","B","0","99"
"6839","Product","P.PC.220.000","bubble bath ","DTXSID2026363","68-04-2","Trisodium citrate","f.chemical","empirical",0,0,"0.2, 0.2","B","0","99"
"6840","Product","P.PC.220.000","bubble bath ","DTXSID2026363","68-04-2","Trisodium citrate","chem.prev","point",1,0,"0.2, 0.2","B","0","99"
"6841","Product","P.PC.220.000","bubble bath ","DTXSID80990652","70445-33-9","3-[(2-Ethylhexyl)oxy]propane-1,2-diol","f.chemical","empirical",0,0,"0.005","B","0","99"
"6842","Product","P.PC.220.000","bubble bath ","DTXSID80990652","70445-33-9","3-[(2-Ethylhexyl)oxy]propane-1,2-diol","chem.prev","point",1,0,"0.005","B","0","99"
"6843","Product","P.PC.220.000","bubble bath ","DTXSID20859032","7695-91-2","Acetic acid alpha-tocopherol","f.chemical","empirical",0,0,"0.001","B","0","99"
"6844","Product","P.PC.220.000","bubble bath ","DTXSID20859032","7695-91-2","Acetic acid alpha-tocopherol","chem.prev","point",1,0,"0.001","B","0","99"
"6845","Product","P.PC.220.000","bubble bath ","DTXSID3020332","77-92-9","Citric acid","f.chemical","empirical",0,0,"5e-04, 0.0055, 5e-04, 5e-04, 0.05, 0.05, 0.05, 0.05, 0.05, 0.005, 0.3, 0.001, 5e-04, 0.001, 0.001, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05","B","0","99"
"6846","Product","P.PC.220.000","bubble bath ","DTXSID3020332","77-92-9","Citric acid","chem.prev","point",1,0,"5e-04, 0.0055, 5e-04, 5e-04, 0.05, 0.05, 0.05, 0.05, 0.05, 0.005, 0.3, 0.001, 5e-04, 0.001, 0.001, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05","B","0","99"
"6847","Product","P.PC.220.000","bubble bath ","DTXSID7025502","78-70-6","Linalool","f.chemical","empirical",0,0,"0.005","B","0","99"
"6848","Product","P.PC.220.000","bubble bath ","DTXSID7025502","78-70-6","Linalool","chem.prev","point",1,0,"0.005","B","0","99"
"6849","Product","P.PC.220.000","bubble bath ","DTXSID4022527","94-13-3","Propylparaben","f.chemical","empirical",0,0,"0.00012, 8e-04","B","0","99"
"6850","Product","P.PC.220.000","bubble bath ","DTXSID4022527","94-13-3","Propylparaben","chem.prev","point",1,0,"0.00012, 8e-04","B","0","99"
"6851","Product","P.PC.220.000","bubble bath ","DTXSID3020209","94-26-8","Butylparaben","f.chemical","empirical",0,0,"0.00012, 0.00012","B","0","99"
"6852","Product","P.PC.220.000","bubble bath ","DTXSID3020209","94-26-8","Butylparaben","chem.prev","point",1,0,"0.00012, 0.00012","B","0","99"
"6853","Product","P.PC.220.000","bubble bath ","DTXSID4022529","99-76-3","Methylparaben","f.chemical","empirical",0,0,"8e-04, 5e-04, 0.00072, 8e-04, 0.00072","B","0","99"
"6854","Product","P.PC.220.000","bubble bath ","DTXSID4022529","99-76-3","Methylparaben","chem.prev","point",1,0,"8e-04, 5e-04, 0.00072, 8e-04, 0.00072","B","0","99"
"6855","Product","P.PC.230.000","clipper lubricant/cleaner ","DTXSID2029612","138-86-3","Limonene","f.chemical","empirical",0,0,"0.0025","B","0","99"
"6856","Product","P.PC.230.000","clipper lubricant/cleaner ","DTXSID2029612","138-86-3","Limonene","chem.prev","point",1,0,"0.0025","B","0","99"
"6857","Product","P.PC.230.000","clipper lubricant/cleaner ","DTXSID9020584","64-17-5","Ethanol","f.chemical","empirical",0,0,"0.8, 0.93","B","0","99"
"6858","Product","P.PC.230.000","clipper lubricant/cleaner ","DTXSID9020584","64-17-5","Ethanol","chem.prev","point",1,0,"0.8, 0.93","B","0","99"
"6859","Product","P.PC.240.999","contact care NOC","DTXSID9027073","139-33-3","Ethylenediaminetetraacetic acid, disodium salt","f.chemical","empirical",0,0,"5e-04, 5e-04","B","0","99"
"6860","Product","P.PC.240.999","contact care NOC","DTXSID9027073","139-33-3","Ethylenediaminetetraacetic acid, disodium salt","chem.prev","point",1,0,"5e-04, 5e-04","B","0","99"
"6861","Product","P.PC.240.999","contact care NOC","DTXSID7041881","1639-66-3","Dioctyl sodium sulfosuccinate","f.chemical","empirical",0,0,"0.01","B","0","99"
"6862","Product","P.PC.240.999","contact care NOC","DTXSID7041881","1639-66-3","Dioctyl sodium sulfosuccinate","chem.prev","point",1,0,"0.01","B","0","99"
"6863","Product","P.PC.240.999","contact care NOC","DTXSID1049437","6132-04-3","Trisodium citrate dihydrate","f.chemical","empirical",0,0,"0.005","B","0","99"
"6864","Product","P.PC.240.999","contact care NOC","DTXSID1049437","6132-04-3","Trisodium citrate dihydrate","chem.prev","point",1,0,"0.005","B","0","99"
"6865","Product","P.PC.240.999","contact care NOC","DTXSID7020762","67-63-0","Isopropanol","f.chemical","empirical",0,0,"0.15","B","0","99"
"6866","Product","P.PC.240.999","contact care NOC","DTXSID7020762","67-63-0","Isopropanol","chem.prev","point",1,0,"0.15","B","0","99"
"6867","Product","P.PC.250.000","cosmetic tool cleaner","DTXSID3052852","13150-00-0","Sodium lauryltrioxyethylene sulfate","f.chemical","empirical",0,0,"0.2","B","0","99"
