"CAS","DTXSID","name","mw","log.kow","water.sol.mg.l","half.air.hr","half.sediment.hr","vp.pa","kp","fabs"
"149-57-5","DTXSID9025293","2-Ethylhexanoic acid",144.214,2.34553,1916.892488,31.4,1870,7.451575028446,0.0204518180635701,0.999652832984166
"149-57-5","DTXSID9025293","2-Ethylhexanoic acid",144.214,2.34553,1916.892488,31.4,1870,7.451575028446,0.0204518180635701,0.999652832984166
"149-64-4","DTXSID1022718","Butylscopolammonium bromide",440.378,3.07276,183.090676524,4.74,3240,1.3109657269895e-05,0.000650033323663509,0.999716830603319
"149-73-5","DTXSID7027122","Trimethoxymethane",106.121,-0.00695043,251039.8376,42.8,3240,747.1733373814,0.000378801484428961,0.979478426991456
"149-74-6","DTXSID6029173","Dichloromethylphenylsilane",191.13,3.80064,259.210506,122,3240,79.10257379002,0.0340449544786812,0.999673845937252
"149-87-1","DTXSID80859174","5-Oxoproline",129.115,-1.90028,43780.83066,18.2,3240,0.0007926509378343,7.00260299635565e-05,0.381775118537296
"149-91-7","DTXSID0020650","Gallic acid",170.12,0.634581,7923.117844,2.38,3240,4.574544513441e-07,0.000429928762047286,0.995046623585951
"1490-04-6","DTXSID8029650","Menthol",156.269,3.3084,428.65055507,10.7,3240,9.564761574424,0.044301665718575,0.999714590663386
"1490-04-6","DTXSID8029650","Menthol",156.269,3.3084,428.65055507,10.7,3240,9.564761574424,0.044301665718575,0.999714590663386
"1490-19-3","DTXSID2061727","1-Propanol, 2,2'-azobis[2-methyl-, diacetate (ester)",258.318,2.32139,2726.3140038,58,13000,0.9140276416903,0.00303338294892224,0.999647714944783
"1490-25-1","DTXSID7061728","Butanoic acid, 4-chloro-4-oxo-, methyl ester",150.56,-0.0962929,45339.6384,180,3240,42.53770843101,0.000160308821801223,0.974963663596536
"1490-37-5","DTXSID70341412","2,9-Dimethyl-3,8-decanedione",198.306,3.28358,1035.4448637,16.3,8100,4.048174385482,0.0254868114104172,0.999715255600932
"1490-38-6","DTXSID10338826","4,9-Dodecanedione",198.306,3.28704,731.3723586,12.8,8100,2.455051818416,0.0255417536556095,0.999715169205494
"14901-07-6","DTXSID9025451","4-(2,6,6-Trimethyl-cyclohex-1-enyl)-but-3-en-2-one",192.302,3.9457,147.878699584,0.233,8100,7.2834021657,0.0345900719158395,0.999646964953039
"14901-07-6","DTXSID9025451","4-(2,6,6-Trimethyl-cyclohex-1-enyl)-but-3-en-2-one",192.302,3.9457,147.878699584,0.233,8100,7.2834021657,0.0345900719158395,0.999646964953039
"14901-08-7","DTXSID2057574","Cycasin",252.223,-1.48042,175419.835385,3.72,1870,4.399092248201e-08,2.74581232931747e-05,0.618807183723588
"14901-16-7","DTXSID20164153","Phenylthiazolylthiourea",235.32,2.18769,17.86937718,3.5,8100,2.643196375184e-05,0.00343985543057989,0.999613321081907
"14903-77-6","DTXSID30514428","4,5-Dimethyl-1,8-naphthyridine",158.204,2.38237,4143.4576824,38.5,8100,0.03207003430255,0.0171788445055213,0.999660086898668
"14903-78-7","DTXSID10344048","2,7-Dimethyl-1,8-naphthyridine",158.204,2.11297,6679.847492,38.5,8100,0.02856978827549,0.0109198008973407,0.999588788260645
"14905-56-7","DTXSID90933535","2,6,10-Trimethyltetradecane",240.475,8.08377,0.00126326086525,11.9,3240,1.2055050500517,0.0241381374575768,0.426184535866448
"14905-79-4","DTXSID60298365","2-(Phenylthio)butane",166.28,4.05376,83.42134576,7.86,3240,52.29237441775,0.0472459154083338,0.999619820516218
"14905-80-7","DTXSID20164158","Benzene, 1-methyl-3-((1-methylethyl)thio)-",166.28,4.08368,25.78287796,5.3,3240,60.11399907188,0.0474015984713843,0.99961098717459
"14905-81-8","DTXSID80164159","Benzene, 1-methyl-4-((1-methylethyl)thio)-",166.28,4.26465,25.75311384,8.28,3240,70.38128964817,0.0481632238263744,0.999542043985254
"14906-55-9","DTXSID8065826","Pyridine, 4-ethyl-, 1-oxide",123.155,0.455705,60047.17597,127,3240,123.94502637696,0.000675144239268603,0.992667999607422
"14906-59-3","DTXSID3065827","4-Pyridinecarbonitrile 1-oxide",120.111,0.223905,229848.01293,3930,3240,5.885770219091,0.00045316762516534,0.987735110193651
"14906-62-8","DTXSID50164161","Pyridine, 3-ethyl-, 1-oxide",123.155,0.525966,94431.06673,127,3240,78.51608859641,0.00077808025263747,0.993719052166585
"14906-64-0","DTXSID10164162","Nicotinonitrile 1-oxide",120.111,0.127294,230073.82161,3930,3240,3.263025498533,0.000379154411336171,0.98478722019306
"14908-48-6","DTXSID10879527","1-p-Methoxybenzoyl-1-methylhydrazine",180.207,1.02726,3523.3532019,7.13,8100,0.09837299204062,0.000810421878508782,0.997838595608969
"14908-49-7","DTXSID00879410","p-Nitrobenzoic acid 1-methylhydrazide",195.178,0.777231,1068.80839046,16.3,8100,0.0001737030754832,0.000373519309587311,0.996358146388804
"14908-64-6","DTXSID40933545","4-Methylphenyl 2-methylprop-2-enoate",176.215,2.52727,945.2489787,7.87,3240,3.111197960801,0.0159934007454262,0.999682970472618
"14909-27-4","DTXSID90164165","N,N'-Bis(1-isopropyl-2-methylpropylidene)ethylenediamine",252.446,4.39437,359.80623488,19.5,8100,1.645531598575,0.0208641305395795,0.999471332630542
"1491-09-4","DTXSID40164170","Benzo(h)(1)benzothieno(3,2-b)quinoline",285.36,5.7992,0.12288058176,8.87,8100,1.2841785923907e-06,0.0172063129610256,0.992808426526451
"1491-10-7","DTXSID00164171","Benzo(f)(1)benzothieno(3,2-b)quinoline",285.36,5.79365,0.11315009112,8.87,8100,1.2841172640913e-06,0.0172056406244893,0.992895930294708
"1491-41-4","DTXSID2042193","Naftalofos",349.279,2.69689,55.384472472,4.14,8100,1.619253755506e-06,0.00139752063373668,0.99970073326731
"1491-59-4","DTXSID3040691","Oxymetazoline",260.381,3.3957,2961.6255702,2.64,13000,1.854101145491e-05,0.0134318650340231,0.999711388696884
"14914-99-9","DTXSID40933560","Cholest-5-en-3-yl 3-phenylpropanoate",518.826,9.98573,0.0107101770006,1.29,38900,3.376989477505e-08,0.00534762240719202,0.00922404592329697
"14916-79-1","DTXSID90164185","Hept-3-yn-1-ol",112.172,1.521,8424.509802,7.38,3240,19.64412090977,0.00772472053775063,0.999133736083818
"14916-80-4","DTXSID8065828","3-Octyn-1-ol",126.199,2.05821,4545.3598626,7.09,1870,7.740671298922,0.0172111958603446,0.999567872324563
"14918-66-2","DTXSID70327473","5,8-dihydroxy-2-methoxynaphthalene-1,4-dione",220.18,1.25385,2973.266684,6.39,3240,1.965465337858e-07,0.000649090567171827,0.998613449346424
"14918-80-0","DTXSID40933565","3-Methyl-4-oxobut-2-en-1-yl acetate",142.154,0.151254,140427.255362,4.34,3240,26.50249129615,0.000274373458711386,0.985578824095235
"14919-01-8","DTXSID90872995","(3E)-3-Octene",112.216,4.563,4.5700863728,1.41,1870,2047.391946513,0.10608556511134,0.999341169700592
"14919-77-8","DTXSID0045412","Benserazide hydrochloride",293.7,-0.973617,783.109932,1.05,8100,5.06291776025e-09,2.27399190354585e-05,0.838963701351255
"1492-02-0","DTXSID6023103","Glybuzole",297.39,2.69824,23.988637221,159,8100,7.650012073722e-06,0.00324290248522561,0.999700843055467
"1492-11-1","DTXSID70426213","Methyl N-acetyl-L-leucinate",187.239,0.604368,133742.570832,19.8,3240,0.180318532475,0.000303291275795798,0.994709686110955
"1492-18-8","DTXSID20872448","Folinic acid calcium salt",511.508,-0.269354,12303.7111304,0.969,8100,1.628746309674e-07,1.01683717141374e-05,0.963273057587808
"1492-24-6","DTXSID10883684","Butanoic acid, 2-amino-, (2S)-",103.121,-2.54957,185018.66699,6.5,1870,7.828810730951,9.28620574338598e-05,0.121644895447675
"1492-30-4","DTXSID20164193","4-Nitrophenyl palmitate",377.525,8.06904,0.0398288875,13.6,8100,0.00010367908984023,0.00997165571329281,0.434497427662698
"1492-54-2","DTXSID80164194","Benzo(h)phenaleno(1,9-bc)acridine, 7-methyl-",367.451,8.12585,0.00043052396415,1.96,38900,6.632308941896e-09,0.0105146694531133,0.402679982713575
"1492-55-3","DTXSID40164195","Benzo(a)phenaleno(1,9-hi)acridine, 7-methyl-",367.451,8.12234,0.00043183208971,1.96,38900,6.628802563039e-09,0.0105146657725889,0.404625140654932
"1492-87-1","DTXSID2061729","2-Propenoic acid, 4-[methyl[(nonafluorobutyl)sulfonyl]amino]butyl ester",439.29,4.55559,208.78750836,9.35,38900,0.04629460005882,0.0054331426775672,0.9993480163913
"1492-93-9","DTXSID20164198","Acetanilide, 4'-(bis(2-chloroethyl)amino)-2-fluoro-",293.16,3.39265,135.14412156,3.06,13000,8.094722237806e-05,0.00920369667333667,0.999711524101134
"1492-96-2","DTXSID20877675","1,4-BENZODIAZEPIN-2-ONE,5(4FPH..",288.71,2.43617,2.6893567468,32.2,13000,1.337196907222e-07,0.00228789354715277,0.999669567499095
"14920-81-1","DTXSID70333877","Methyl 2,6-dimethylbenzoate",164.204,2.57887,1014.2224264,54,3240,10.719893425862,0.0207307024965654,0.999689272047971
"14920-87-7","DTXSID20344796","Methyl 2,6-dichlorobenzoate",205.03,2.72185,378.8892891,486,8100,1.2220490254268,0.0135406082172963,0.999702691691716
"14920-92-4","DTXSID80164199","Pentamethylphenyldisiloxane",224.45,5.21974,128.80714155,95.2,8100,168.7408161274,0.027464904278426,0.997910316896304
"14920-93-5","DTXSID30164200","1,1,3-Trimethyl-1,3,3-triphenyldisiloxane",348.592,6.26985,0.0084542971984,40.8,8100,0.0005303271364942,0.0116324213369497,0.979513535367495
"14921-00-7","DTXSID90274819","2,4,6-tribromo-1,3,5-triazine",317.766,2.56062,20528.7322278,72700,13000,37.78249874688,0.00180210659096208,0.999687141135187
"14924-53-9","DTXSID70164204","Ethyl cyclobutanecarboxylate",128.171,1.9737,8830.8152777,82.7,3240,275.257406394,0.0142390982488404,0.999529862279114
"14925-60-1","DTXSID30933599","Methyl 2-chlorohexanoate",164.63,2.03673,15424.003607,72.1,3240,474.3250665747,0.00850720962857848,0.999558908752573
"14925-96-3","DTXSID80933600","2-Butyl-3-methyloxirane",114.188,2.77221,2728.3966532,51.8,3240,6359.837973453,0.0585627059352265,0.999706201947301
"149253-65-6","DTXSID80869975","({2-Chloro-4-fluoro-5-[(3-oxotetrahydro-1H,3H-[1,3,4]thiadiazolo[3,4-a]pyridazin-1-ylidene)amino]phenyl}sulfanyl)acetic acid",389.84,1.7738,25.253601296,6.89,13000,4.726092074154e-09,0.000106842980005413,0.999403880370267
"14926-29-5","DTXSID3065829","Spiro[isobenzofuran-1(3H),9'-[9H]xanthen]-3-one, 3',6'-bis(acetyloxy)-5-nitro-",461.382,3.23174,0.47549567538,20.1,13000,1.885351913707e-08,0.00063093682863811,0.999716310287664
"149267-24-3","DTXSID20164214","Cgp 53820",573.779,0.851025,27.553441359,2.27,13000,1.487051273582e-07,8.9981702786644e-06,0.996886194019978
"14929-11-4","DTXSID8057647","Cholesolvin",469.36,5.26289,1.0120293384,13.1,38900,1.2037771918773e-06,0.00585368624704278,0.997718853152433
"1493-01-2","DTXSID70473843","Methane, fluorodiiodo-",285.826,2.6816,7715.6727918,5010,8100,11785.43263122,0.00377603361772752,0.999699458241679
"1493-02-3","DTXSID6073946","Formyl fluoride",48.016,-0.549914,103003.9232,64200,3240,283824.7031754,0.000509710197329738,0.932388694398694
"1493-03-4","DTXSID90379419","Difluoroiodomethane",177.92,1.86424,19134.4064,28200,3240,41350.73919284,0.00484719694402045,0.999468121341717
"1493-11-4","DTXSID00164217","Methanol, trifluoro-",86.013,0.639307,273763.89666,1830,8100,1166.2922687049,0.00190769723187866,0.995097260017475
"1493-13-6","DTXSID2044397","Trifluoromethanesulfonic acid",150.07,0.42466,498519.0337,1830,8100,19.39027507921,0.000399706817786494,0.992147420447946
"1493-15-8","DTXSID60164218","Trifluoromethanethiol",102.07,1.83635,287.0882062,7.9,8100,15023.30019476,0.0175349352819652,0.999449723137706
"1493-27-2","DTXSID1061730","Benzene, 1-fluoro-2-nitro-",141.101,1.92772,873.26985597,841,8100,9.880908957831,0.0104023385264312,0.999505820892164
"1493-51-2","DTXSID6061731","1,3-Propanedione, 1,3-bis(4-fluorophenyl)-",260.24,3.74352,10.9684654,51.6,13000,0.0001770614664873,0.0166098830743158,0.999682031628109
"14930-96-2","DTXSID30893482","Cytochalasin B",479.617,3.42432,4.5857620221,0.664,8100,1.0771729171094e-07,0.000685474147364238,0.999710031210651
"14931-83-0","DTXSID2065830","Cobaltate(2-), [[N,N'-1,2-ethanediylbis[N-[(carboxy-.kappa.O)methyl]glycinato-.kappa.N,.kappa.O]](4-)]-, (OC-6-21)-",347.146,-1.707,2643.64870548,1.49,8100,3.740999598922e-10,1.7272706147891e-05,0.490734953085377
"149329-24-8","DTXSID80600264","2,2-Dichloro-1,1,1,3-tetrafluoropropane",184.94,2.63231,843.5557256,11700,38900,115881.1549402,0.016194295023261,0.99969493693257
"149329-26-0","DTXSID20600263","1,2-Dichloro-1,1,2,3-tetrafluoropropane",184.94,2.7365,718.7027316,11700,13000,192606.8571613,0.018517574892124,0.99970377234433
"149329-27-1","DTXSID30614250","1,3-Dichloro-1,1,2-trifluoropropane",166.95,2.3865,361.844091,3350,8100,34841.94011304,0.0149946117572156,0.9996608601169
"149329-29-3","DTXSID70382022","3-chloro-1,1,1,3-tetrafluoropropane",150.5,1.68798,837.741695,2610,13000,585753.2536889,0.00549003310859771,0.999329170954317
"14933-08-5","DTXSID6049222","N-Dodecyl-N,N-dimethyl-3-ammonio-1-propanesulfonate",335.55,4.1967,510.3145065,6.32,3240,0.00011189494880159,0.0103806036554446,0.999571400010532
"14933-09-6","DTXSID2074538","N-Tetradecyl-N,N-dimethyl-3-ammonio-1-propanesulfonate",363.6,5.6021,504.905868,5.91,3240,2.922000157152e-05,0.0106018052862687,0.995328567484589
"14933-13-2","DTXSID30164220","3-Picolinium, 1-(3-sulfopropyl)-, hydroxide, inner salt",215.27,0.673651,222457.8653,17.2,3240,0.0006606337740324,0.000218004362550811,0.995449283434737
"14933-33-6","DTXSID70933619","[3-(2-Hydroxyethyl)-2-undecyl-4,5-dihydro-1H-imidazol-3-ium-1-yl]acetate",326.481,1.88392,239.880282345,2.22,1870,2.017007773832e-06,0.000386391983936819,0.999480407185556
"14933-78-9","DTXSID10164223","4-Nitropyridine-2-carboxylic acid 1-oxide",184.107,0.342944,7759.7786574,478,8100,0.02893589155843,0.000195961612407575,0.990588512811481
"14934-37-3","DTXSID30884774","Benzoxazolium, 3-ethyl-2-[3-(3-ethyl-2(3H)-benzoxazolylidene)-2-methyl-1-propen-1-yl]-, iodide (1:1)",474.342,4.82899,1.23342675918,0.0816,13000,1.0493325356296e-05,0.00483171917296074,0.998999094698371
"14936-66-4","DTXSID40933626","Nonan-2-yl acetate",186.295,4.15049,24.966324425,20.7,3240,15.30754353024,0.0379525323739103,0.999588862723857
"14936-67-5","DTXSID90884775","2-Undecanol, 2-acetate",214.349,5.18524,21.565438541,16.9,3240,1.0807846206545,0.0300618004886073,0.998050331887781
"14937-45-2","DTXSID50884776","Phosphonium, tributylhexadecyl-, bromide (1:1)",507.666,3.85061,0.00445305831558,7.91,1870,5.660815350444e-06,0.000990245351527616,0.999665648843659
"14938-35-3","DTXSID9044164","4-Pentylphenol",164.248,3.7248,309.26748664,5.58,3240,0.6586912668101,0.0459166301393224,0.99968446254258
"14938-42-2","DTXSID00164257","9,10-Anthraquinone-1,8-disulfonate dipotassium salt",444.51,1.65818,3506454.9036,428,8100,2.857245472329e-07,3.86449573328774e-05,0.999299569913338
"1494-06-0","DTXSID30345911","Bis(pentafluorophenyl) disulfide",398.24,5.38155,0.0007256649632,1.13,38900,0.03198190820276,0.00869936945441416,0.997083325282669
"14941-08-3","DTXSID00933642","5-Hydroxy-2-(4-methoxyphenyl)-4-oxo-3,4-dihydro-2H-1-benzopyran-7-yl 2-O-(6-deoxyhexopyranosyl)hexopyranoside",594.566,0.45006,31767.4235536,0.69,8100,6.583179641181e-07,8.29141600464483e-06,0.992576048465017
"14944-23-1","DTXSID20933649","3-Methyl-3,4-dihydronaphthalen-1(2H)-one",160.216,2.43028,1240.54768152,16.1,8100,0.8725510461613,0.017885345469116,0.999668590140393
"149440-26-6","DTXSID70874538","Naphthalene, 2-[3-(methylsulfinyl)propoxy]-",248.34,2.57263,132.06696366,0.913,8100,8.719884256755e-05,0.00561948539627799,0.999688555138333
"14946-02-2","DTXSID90878770","2-Amino-4-methylthio-6-trichloromethyl-s-triazin",259.53,2.45613,680.5992579,236,38900,2.688139352853e-05,0.00382944553439179,0.999672774490571
"14947-20-7","DTXSID10933653","Octa-2,4,6-triene",108.184,2.76435,42.785906528,1.15,1870,389.8959966594,0.0646925979767872,0.999705691503028
"14947-53-6","DTXSID20164274","2,2'-(Ethylene)di-1,3-dithiane",266.49,4.88315,0.03876017103,0.758,8100,0.006929124578753,0.0193503073195455,0.99889989711091
"14948-83-5","DTXSID20338296","Cyclohexylguanidine",141.218,1.04311,6768.6352272,2.17,3240,0.10627074377944,0.00166863158227203,0.997906860525547
"14949-00-9","DTXSID10164324","5-Amino-1,3,4-thiadiazole-2-sulfonamide",180.2,-0.683792,946.044594,367,8100,2.24821546257e-05,5.89071575128137e-05,0.910245380108442
"14954-75-7","DTXSID90863227","1-Naphthalenesulfonic acid, 4-[2-(4,5-dihydro-3-methyl-5-oxo-1-phenyl-1H-pyrazol-4-yl)diazenyl]-3-hydroxy-",424.43,4.03942,7.157842178,14.5,13000,1.2299030474217e-08,0.00406041631861207,0.999623837406896
"14957-65-4","DTXSID00164338","4,4',6,6'-Tetrabromo-2,2'-biphenyldiol",501.794,6.3957,183.315885874,22.5,38900,6.532037172377e-07,0.0056320756893436,0.972895004418824
"149589-40-2","DTXSID50164343","Benzamide, N-methyl-3-phenoxy-N-propyl-",269.344,3.49554,16.138553792,8.98,8100,0.0001539300318223,0.0131241952387815,0.999705938542353
"149589-41-3","DTXSID00878327","BENZAMIDE, N-BUTYL-N-METHYL-3-PHENOXY-",283.371,3.84113,56.443819377,8.56,3240,0.00012147722893806,0.0139635552592463,0.999667283469465
"149589-42-4","DTXSID10164344","Benzamide, N-methyl-N-pentyl-3-phenoxy-",297.398,4.41624,23.0191702562,8.17,8100,0.00011744582650924,0.0147232638999679,0.99945717343892
"149589-43-5","DTXSID70164345","Benzamide, N-hexyl-N-methyl-3-phenoxy-",311.425,4.83511,21.4479954625,7.82,8100,8.782025822734e-05,0.0140217809581765,0.998988494926802
"14959-84-3","DTXSID40879696","4,8-DIHYDROXYQUINOLINE",161.16,0.883098,499.9134852,1.88,3240,5.811816289358e-05,0.000836333646941418,0.997089312904171
"14959-86-5","DTXSID10884777","cis-7-Dodecenyl acetate",226.36,5.38985,18.366488224,1.35,3240,0.3637061463678,0.0270626728087527,0.997032068604352
"149591-38-8","DTXSID60933683","N~1~,N~3~-Dihexadecyl-N~1~,N~3~-bis(2-hydroxyethyl)propanediamide",639.063,9.11415,0.0066900949218,2.64,8100,3.357164438112e-07,0.00355339235439226,0.0647789196821816
"1496-00-0","DTXSID20164350","Benzene, 1-fluoro-3-(phenylmethyl)-",186.229,4.63766,20.376432264,21.7,8100,2.135011421221,0.0392007558909383,0.999265244931997
"1496-76-0","DTXSID40164352","1H-Indole, 1-benzoyl-",221.259,3.32223,14.1571243596,1.65,8100,0.006334520051592,0.0198900706169155,0.99971417413429
"1496-94-2","DTXSID1061732","Phosphine oxide, tripropyl-",176.24,3.45076,1615.010488,34.7,3240,13.57608565131,0.0363539462846631,0.999708633912646
"14960-06-6","DTXSID7041207","beta-Alanine, N-(2-carboxyethyl)-N-dodecyl-, monosodium salt",351.463,3.89665,1504.21594981,2.26,3240,4.497284188436e-06,0.00762327431000975,0.999657143118794
"14960-06-6","DTXSID7041207","beta-Alanine, N-(2-carboxyethyl)-N-dodecyl-, monosodium salt",351.463,3.89665,1504.21594981,2.26,3240,4.497284188436e-06,0.00762327431000975,0.999657143118794
"14960-08-8","DTXSID2065832",".beta.-Alanine, N-tetradecyl-",285.472,6.33621,37.915534624,2.5,1870,6.644107973411e-05,0.0172305687496575,0.976251644131181
"14960-63-5","DTXSID7065833","1H-Indole-3-carboxaldehyde, 1-methoxy-2-phenyl-",251.285,2.66442,4.372007201,2.82,8100,3.282877202404e-06,0.0062509712716883,0.999697954978712
"149647-78-9","DTXSID6041133","Suberoylanilide hydroxamic acid",264.325,3.34412,4949.2213,8.17,8100,2.332275229465e-08,0.0123021681254625,0.999713446286101
"1497-16-1","DTXSID70164365","6-Azaspiro(3.4)octane-5,7-dione",139.154,0.186033,46346.352932,18,8100,0.1811997934729,0.000306737589542338,0.986654923737692
"1497-19-4","DTXSID20933705","5-Hydroxy-3-methyl-3-propyl-3,4-dihydro-2H-pyrrol-2-one",155.197,0.832248,1611.8605223,18.9,8100,0.3564214109782,0.00083490138740763,0.99676016948785
"1497-32-1","DTXSID30164366","Thiobenzoic acid, anhydrosulphide with O,O-diethyl dithiophosphorate",290.33,4.14731,4.912296501,2.72,8100,0.00012101193379696,0.0146723792867858,0.999589996367881
"1497-39-8","DTXSID80933706","O-(4-Chlorophenyl) O-ethyl ethylphosphonothioate",264.7,4.66468,2.025476459,3.45,8100,0.003125810094745,0.0193775850938613,0.999234383595441
"1497-49-0","DTXSID7044398","N,N'-Penta-1,3-dien-1-yl-5-ylidenedianiline hydrochloride",284.79,4.19688,1134.0679548,1.43,8100,4.811685048534e-05,0.0155379073088963,0.999571328231654
"1497-68-3","DTXSID8027406","Phosphonochloridothioic acid, ethyl-, O-ethyl ester",172.61,3.2803,7953.955105,3.5,3240,5.157536660433,0.0351166533200726,0.999715335631635
"1497-83-2","DTXSID90164367","Aziridine, 1-(methoxymethyl)-",87.122,-0.412172,876316.637,4.26,8100,10153.153278211,0.000280547924599387,0.949780924425371
"14970-38-8","DTXSID70884778","Benzothiazolium, 6-methoxy-3-methyl-2-[3-methyl-3-(4-nitrophenyl)-1-triazenyl]-, chloride (1:1)",393.85,3.57821,5.94311773,13.6,13000,1.388166056919e-06,0.00329031424409061,0.999699785477207
"14970-87-7","DTXSID9044588","2,2'-[Ethane-1,2-diylbis(oxy)]diethanethiol",182.3,1.5797,8556.50572,1.78,3240,0.05444699756254,0.00250806044847424,0.999211147984583
"14971-02-9","DTXSID80164371","Bis(diacetoxymethyl)ethylenesilane",350.47,2.39545,1611.6853608,85.7,8100,0.03108958144649,0.000744126906182803,0.99966250904956
"14971-14-3","DTXSID40164372","Benzoic acid, 2-hydroxy-, octadecyl ester (9CI)",390.608,9.0089,0.0138328745296,7.28,3240,4.985030820012e-05,0.00932802019443022,0.0811025267014515
